species,decimalLongitude,decimalLatitude
Leporinus.fasciatus,-67,-1.883
Leporinus.fasciatus,-71.61,-0.94
Leporinus.fasciatus,-72.55,-1.15
Leporinus.fasciatus,-69.831,-1.204
Leporinus.fasciatus,-69.954,-1.296
Leporinus.fasciatus,-69.95,-1.3
Leporinus.fasciatus,-72.312,-0.661
Leporinus.fasciatus,-72.511,-0.562
Leporinus.fasciatus,-72.433,-0.583
Leporinus.fasciatus,-72.25,-0.632
Leporinus.fasciatus,-73.017,-0.733
Leporinus.fasciatus,-76.409,0.989
Leporinus.fasciatus,-76.41,0.989
Leporinus.fasciatus,-69.487,-1.146
Leporinus.fasciatus,-69.634,-0.564
Leporinus.fasciatus,-70.007,-0.938
Leporinus.fasciatus,-69.503,-1.09
Leporinus.fasciatus,-69.487,-1.146
Leporinus.fasciatus,-72.283,-0.4
Leporinus.fasciatus,-72.267,-0.383
Leporinus.fasciatus,-72.283,-0.4
Leporinus.fasciatus,-72.328,-0.542
Leporinus.fasciatus,-72.112,-0.021
Leporinus.fasciatus,-72.553,0.073
Leporinus.fasciatus,-52.504,-0.704
Leporinus.fasciatus,-52.578,-0.568
Leporinus.fasciatus,-52.53,-0.782
Leporinus.fasciatus,-52.526,-0.603
Leporinus.fasciatus,-52.579,-0.566
Leporinus.fasciatus,-52.526,-0.617
Leporinus.fasciatus,-52.579,-0.571
Leporinus.fasciatus,-52.526,-0.37
Leporinus.fasciatus,-52.649,-0.594
Leporinus.fasciatus,-52.643,-0.594
Leporinus.fasciatus,-52.529,-0.662
Leporinus.fasciatus,-52.52,-0.654
Leporinus.fasciatus,-52.578,-0.566
Leporinus.fasciatus,-52.456,-0.801
Leporinus.fasciatus,-52.528,-0.663
Leporinus.fasciatus,-52.514,-0.659
Leporinus.fasciatus,-70.029,-4.37
Leporinus.fasciatus,-70.201,-4.361
Leporinus.fasciatus,-70.032,-4.366
Leporinus.fasciatus,-70.033,-4.35
Leporinus.fasciatus,-70.033,-4.35
Leporinus.fasciatus,-70.033,-4.35
Leporinus.fasciatus,-70.214,-4.324
Leporinus.fasciatus,-70.287,-4.179
Leporinus.fasciatus,-70.274,-4.481
Leporinus.fasciatus,-70.263,-4.371
Leporinus.fasciatus,-67.887,-5.906
Leporinus.fasciatus,-66.896,-4.883
Leporinus.fasciatus,-65.724,-2.724
Leporinus.fasciatus,-66.9,-4.879
Leporinus.fasciatus,-72.678,-7.66
Leporinus.fasciatus,-67.373,-3.156
Leporinus.fasciatus,-67.405,-3.207
Leporinus.fasciatus,-66.967,-2.983
Leporinus.fasciatus,-66.967,-2.983
Leporinus.fasciatus,-66.767,-2.733
Leporinus.fasciatus,-59.096,-3.823
Leporinus.fasciatus,-59.17,-3.84
Leporinus.fasciatus,-59.09,-3.81
Leporinus.fasciatus,-59.18,-3.83
Leporinus.fasciatus,-60.26,-4.97
Leporinus.fasciatus,-59.18,-3.84
Leporinus.fasciatus,-60.4,-5.11
Leporinus.fasciatus,-60.824,-5.526
Leporinus.fasciatus,-61.3,-5.809
Leporinus.fasciatus,-61.36,-5.87
Leporinus.fasciatus,-61.35,-5.86
Leporinus.fasciatus,-60.824,-5.526
Leporinus.fasciatus,-61.001,-7.607
Leporinus.fasciatus,-62.77,-8.04
Leporinus.fasciatus,-63.05,-7.37
Leporinus.fasciatus,-62.84,-8
Leporinus.fasciatus,-62.899,-7.507
Leporinus.fasciatus,-62.932,-7.466
Leporinus.fasciatus,-62.957,-7.468
Leporinus.fasciatus,-63.1,-8.33
Leporinus.fasciatus,-63.47,-8.32
Leporinus.fasciatus,-63.82,-8.498
Leporinus.fasciatus,-64.396,-9.281
Leporinus.fasciatus,-64.04,-8.77
Leporinus.fasciatus,-64.4,-9.28
Leporinus.fasciatus,-64.922,-9.606
Leporinus.fasciatus,-64.85,-9.37
Leporinus.fasciatus,-64.62,-9.19
Leporinus.fasciatus,-64.85,-9.36
Leporinus.fasciatus,-63.85,-8.64
Leporinus.fasciatus,-64.42,-9.43
Leporinus.fasciatus,-64.42,-9.45
Leporinus.fasciatus,-64.32,-9.71
Leporinus.fasciatus,-64.05,-8.77
Leporinus.fasciatus,-64.93,-9.61
Leporinus.fasciatus,-64.4,-9.29
Leporinus.fasciatus,-63.85,-8.64
Leporinus.fasciatus,-65.32,-10.01
Leporinus.fasciatus,-65.31,-10.02
Leporinus.fasciatus,-65.314,-10.015
Leporinus.fasciatus,-65.39,-10.45
Leporinus.fasciatus,-57.069,-2.791
Leporinus.fasciatus,-57.142,-2.908
Leporinus.fasciatus,-57.642,-3.375
Leporinus.fasciatus,-57.224,-2.801
Leporinus.fasciatus,-57.704,-3.175
Leporinus.fasciatus,-57.746,-3.062
Leporinus.fasciatus,-57.531,-2.877
Leporinus.fasciatus,-57.633,-3.367
Leporinus.fasciatus,-57.569,-4.019
Leporinus.fasciatus,-57.719,-3.384
Leporinus.fasciatus,-57.761,-3.533
Leporinus.fasciatus,-57.716,-3.389
Leporinus.fasciatus,-57.35,-5.1
Leporinus.fasciatus,-57.35,-5.1
Leporinus.fasciatus,-60.366,-3.828
Leporinus.fasciatus,-59.018,-3.495
Leporinus.fasciatus,-60.366,-3.828
Leporinus.fasciatus,-60.369,-3.768
Leporinus.fasciatus,-61.51,-4.837
Leporinus.fasciatus,-62,-5.317
Leporinus.fasciatus,-58.605,-4.294
Leporinus.fasciatus,-58.93,-4.97
Leporinus.fasciatus,-58.605,-4.294
Leporinus.fasciatus,-58.605,-4.294
Leporinus.fasciatus,-58.933,-4.967
Leporinus.fasciatus,-59.091,-3.99
Leporinus.fasciatus,-59.091,-3.99
Leporinus.fasciatus,-58.871,-7.421
Leporinus.fasciatus,-59.091,-3.99
Leporinus.fasciatus,-58.871,-7.421
Leporinus.fasciatus,-59.442,-10.163
Leporinus.fasciatus,-60.21,-5.975
Leporinus.fasciatus,-60.358,-6.297
Leporinus.fasciatus,-60.186,-6.074
Leporinus.fasciatus,-59.891,-7.197
Leporinus.fasciatus,-60.4,-5.14
Leporinus.fasciatus,-60.44,-8.75
Leporinus.fasciatus,-60.4,-5.15
Leporinus.fasciatus,-60.26,-5.74
Leporinus.fasciatus,-59.887,-7.2
Leporinus.fasciatus,-60.446,-8.63
Leporinus.fasciatus,-60.716,-7.607
Leporinus.fasciatus,-62.059,-8.93
Leporinus.fasciatus,-62.176,-8.907
Leporinus.fasciatus,-62.375,-8.665
Leporinus.fasciatus,-61.916,-9.003
Leporinus.fasciatus,-61.807,-9.064
Leporinus.fasciatus,-61.948,-9.393
Leporinus.fasciatus,-61.567,-9.047
Leporinus.fasciatus,-61.356,-11.513
Leporinus.fasciatus,-62.202,-8.837
Leporinus.fasciatus,-62.083,-8.873
Leporinus.fasciatus,-61.907,-9.041
Leporinus.fasciatus,-61.95,-9.39
Leporinus.fasciatus,-62.69,-8.34
Leporinus.fasciatus,-62.95,-8.22
Leporinus.fasciatus,-62.37,-8.66
Leporinus.fasciatus,-61.57,-9.05
Leporinus.fasciatus,-60.92,-12.58
Leporinus.fasciatus,-62.18,-8.91
Leporinus.fasciatus,-62.06,-8.93
Leporinus.fasciatus,-61.92,-9
Leporinus.fasciatus,-62.89,-8.07
Leporinus.fasciatus,-61.81,-9.06
Leporinus.fasciatus,-62.759,-8.793
Leporinus.fasciatus,-62.504,-8.471
Leporinus.fasciatus,-62.117,-10.2
Leporinus.fasciatus,-62.565,-10.63
Leporinus.fasciatus,-61.947,-10.374
Leporinus.fasciatus,-61.958,-10.298
Leporinus.fasciatus,-62.117,-10.2
Leporinus.fasciatus,-61.947,-10.374
Leporinus.fasciatus,-61.958,-10.298
Leporinus.fasciatus,-62.117,-10.2
Leporinus.fasciatus,-63.474,-8.738
Leporinus.fasciatus,-63.041,-9.913
Leporinus.fasciatus,-63.696,-8.81
Leporinus.fasciatus,-63.041,-9.913
Leporinus.fasciatus,-63.61,-8.81
Leporinus.fasciatus,-63.441,-8.757
Leporinus.fasciatus,-63.234,-10.234
Leporinus.fasciatus,-63.148,-10.084
Leporinus.fasciatus,-62.998,-10.244
Leporinus.fasciatus,-65.5,-9.77
Leporinus.fasciatus,-65.55,-9.8
Leporinus.fasciatus,-65.532,-9.78
Leporinus.fasciatus,-67.563,-11.192
Leporinus.fasciatus,-66,-10.8
Leporinus.fasciatus,-67.558,-11.109
Leporinus.fasciatus,-67.561,-11.152
Leporinus.fasciatus,-65.35,-10.857
Leporinus.fasciatus,-65.41,-10.8
Leporinus.fasciatus,-65.586,-10.732
Leporinus.fasciatus,-64.996,-11.912
Leporinus.fasciatus,-65.35,-11.25
Leporinus.fasciatus,-65.339,-10.783
Leporinus.fasciatus,-65.27,-10.86
Leporinus.fasciatus,-64.82,-10.8
Leporinus.fasciatus,-64.94,-10.83
Leporinus.fasciatus,-65.23,-11.61
Leporinus.fasciatus,-65.361,-10.805
Leporinus.fasciatus,-65.35,-10.857
Leporinus.fasciatus,-65.4,-10.8
Leporinus.fasciatus,-64.9,-12.6
Leporinus.fasciatus,-65.067,-12.283
Leporinus.fasciatus,-64.988,-14.653
Leporinus.fasciatus,-64.931,-14.537
Leporinus.fasciatus,-66.283,-14.917
Leporinus.fasciatus,-64.317,-12.517
Leporinus.fasciatus,-64.477,-12.283
Leporinus.fasciatus,-64.227,-12.445
Leporinus.fasciatus,-61.1,-13.533
Leporinus.fasciatus,-61,-13.55
Leporinus.fasciatus,-60.417,-13.983
Leporinus.fasciatus,-64.4,-12.483
Leporinus.fasciatus,-64.25,-12.5
Leporinus.fasciatus,-64.3,-12.5
Leporinus.fasciatus,-63.986,-11.59
Leporinus.fasciatus,-64.227,-12.445
Leporinus.fasciatus,-64.227,-12.445
Leporinus.fasciatus,-61.13,-13.52
Leporinus.fasciatus,-63.55,-12.5
Leporinus.fasciatus,-64.59,-12.21
Leporinus.fasciatus,-59.703,-13.781
Leporinus.fasciatus,-64.38,-12.11
Leporinus.fasciatus,-64.24,-11.97
Leporinus.fasciatus,-63.55,-12.19
Leporinus.fasciatus,-64.58,-12.18
Leporinus.fasciatus,-61.736,-13.628
Leporinus.fasciatus,-64.074,-12.507
Leporinus.fasciatus,-61.737,-13.628
Leporinus.fasciatus,-61.733,-13.643
Leporinus.fasciatus,-63.915,-12.516
Leporinus.fasciatus,-61.56,-13.522
Leporinus.fasciatus,-63.921,-12.516
Leporinus.fasciatus,-64.55,-12.19
Leporinus.fasciatus,-61.1,-13.533
Leporinus.fasciatus,-64.317,-12.517
Leporinus.fasciatus,-61,-13.55
Leporinus.fasciatus,-60.276,-14.716
Leporinus.fasciatus,-64.4,-12.483
Leporinus.fasciatus,-64.25,-12.5
Leporinus.fasciatus,-60.417,-13.983
Leporinus.fasciatus,-64.55,-12.2
Leporinus.fasciatus,-64.3,-12.5
Leporinus.fasciatus,-64.066,-12.509
Leporinus.fasciatus,-63.918,-12.51
Leporinus.fasciatus,-62.755,-13.056
Leporinus.fasciatus,-62.763,-13.016
Leporinus.fasciatus,-63.885,-12.486
Leporinus.fasciatus,-64.593,-12.203
Leporinus.fasciatus,-64.212,-12.207
Leporinus.fasciatus,-59.333,-15.5
Leporinus.fasciatus,-59.333,-15.5
Leporinus.fasciatus,-59.333,-15.5
Leporinus.fasciatus,-64.212,-12.54
Leporinus.fasciatus,-64.207,-12.55
Leporinus.fasciatus,-63.683,-13.267
Leporinus.fasciatus,-64.283,-12.5
Leporinus.fasciatus,-64.333,-12.533
Leporinus.fasciatus,-63.458,-13.339
Leporinus.fasciatus,-63.565,-13.312
Leporinus.fasciatus,-63.723,-13.346
Leporinus.fasciatus,-63.729,-13.214
Leporinus.fasciatus,-63.716,-13.265
Leporinus.fasciatus,-63.721,-13.235
Leporinus.fasciatus,-64.2,-12.55
Leporinus.fasciatus,-64.2,-12.54
Leporinus.fasciatus,-63.725,-13.346
Leporinus.fasciatus,-63.713,-13.273
Leporinus.fasciatus,-64.333,-12.533
Leporinus.fasciatus,-63.71,-13.263
Leporinus.fasciatus,-63.163,-12.806
Leporinus.fasciatus,-64.9,-12.933
Leporinus.fasciatus,-64.6,-12.55
Leporinus.fasciatus,-64.65,-13.037
Leporinus.fasciatus,-63.2,-20.017
Leporinus.fasciatus,-66,-14
Leporinus.fasciatus,-64.409,-16.431
Leporinus.fasciatus,-76.031,-2.148
Leporinus.fasciatus,-77.826,-1.919
Leporinus.fasciatus,-77.199,-2.266
Leporinus.fasciatus,-75.691,-1.611
Leporinus.fasciatus,-75.205,-1.587
Leporinus.fasciatus,-75.017,-1.845
Leporinus.fasciatus,-75.6,-1.567
Leporinus.fasciatus,-76.652,-1.104
Leporinus.fasciatus,-75.828,-1.632
Leporinus.fasciatus,-73.241,-3.488
Leporinus.fasciatus,-73.096,-3.498
Leporinus.fasciatus,-73.116,-3.487
Leporinus.fasciatus,-75.344,-0.482
Leporinus.fasciatus,-61.433,-1.901
Leporinus.fasciatus,-61,-2.833
Leporinus.fasciatus,-60.092,-3.208
Leporinus.fasciatus,-59.983,-3.182
Leporinus.fasciatus,-60.003,-3.159
Leporinus.fasciatus,-60.753,-2.821
Leporinus.fasciatus,-60.025,-3.102
Leporinus.fasciatus,-60.745,-2.717
Leporinus.fasciatus,-60.023,-3.152
Leporinus.fasciatus,-60.329,-3.058
Leporinus.fasciatus,-60.024,-3.142
Leporinus.fasciatus,-61.305,-2.231
Leporinus.fasciatus,-61.543,-2.024
Leporinus.fasciatus,-60.745,-2.717
Leporinus.fasciatus,-60.036,-3.208
Leporinus.fasciatus,-60.016,-3.213
Leporinus.fasciatus,-60.004,-3.199
Leporinus.fasciatus,-60.02,-3.219
Leporinus.fasciatus,-60.038,-3.207
Leporinus.fasciatus,-60.025,-3.102
Leporinus.fasciatus,-60.944,-2.621
Leporinus.fasciatus,-60.083,-3.009
Leporinus.fasciatus,-60.75,-2.717
Leporinus.fasciatus,-61.45,-2.17
Leporinus.fasciatus,-60.8,-2.667
Leporinus.fasciatus,-60.7,-2.717
Leporinus.fasciatus,-60,-3.117
Leporinus.fasciatus,-60.15,-3.033
Leporinus.fasciatus,-60,-3.167
Leporinus.fasciatus,-60.4,-3
Leporinus.fasciatus,-60.669,-2.546
Leporinus.fasciatus,-60.083,-3.2
Leporinus.fasciatus,-60.667,-2.546
Leporinus.fasciatus,-60.025,-3.102
Leporinus.fasciatus,-60.389,-3.07
Leporinus.fasciatus,-60.253,-2.997
Leporinus.fasciatus,-59.94,-3.17
Leporinus.fasciatus,-61.433,-1.901
Leporinus.fasciatus,-60,-3.117
Leporinus.fasciatus,-60.15,-3.033
Leporinus.fasciatus,-60,-3.167
Leporinus.fasciatus,-60.4,-3
Leporinus.fasciatus,-60,-3.117
Leporinus.fasciatus,-60.75,-2.7
Leporinus.fasciatus,-60.4,-3
Leporinus.fasciatus,-61.467,-1.633
Leporinus.fasciatus,-60,-3.167
Leporinus.fasciatus,-60.15,-3.033
Leporinus.fasciatus,-60.95,-2.633
Leporinus.fasciatus,-60.23,-2.423
Leporinus.fasciatus,-62.95,-0.964
Leporinus.fasciatus,-62.776,-0.864
Leporinus.fasciatus,-61.831,-1.403
Leporinus.fasciatus,-62.924,-0.975
Leporinus.fasciatus,-61.833,-1.4
Leporinus.fasciatus,-62.95,-0.967
Leporinus.fasciatus,-62.95,-0.967
Leporinus.fasciatus,-62.95,-0.967
Leporinus.fasciatus,-64.101,-0.142
Leporinus.fasciatus,-65.019,-0.414
Leporinus.fasciatus,-64.833,-0.517
Leporinus.fasciatus,-65.2,-0.4
Leporinus.fasciatus,-63.55,-0.517
Leporinus.fasciatus,-64.767,-0.467
Leporinus.fasciatus,-64.917,-0.5
Leporinus.fasciatus,-64.833,-0.517
Leporinus.fasciatus,-65.2,-0.4
Leporinus.fasciatus,-63.55,-0.517
Leporinus.fasciatus,-64.767,-0.467
Leporinus.fasciatus,-64.917,-0.5
Leporinus.fasciatus,-64.767,-0.467
Leporinus.fasciatus,-65.2,-0.4
Leporinus.fasciatus,-64.067,-0.2
Leporinus.fasciatus,-64.833,-0.517
Leporinus.fasciatus,-68.558,-0.696
Leporinus.fasciatus,-67.089,-0.13
Leporinus.fasciatus,-65.716,1.603
Leporinus.fasciatus,-66.464,2.156
Leporinus.fasciatus,-66.794,0.931
Leporinus.fasciatus,-66.583,1.833
Leporinus.fasciatus,-67.567,2.733
Leporinus.fasciatus,-66.5,2.067
Leporinus.fasciatus,-65.683,1.417
Leporinus.fasciatus,-66.806,2.027
Leporinus.fasciatus,-67.107,2.084
Leporinus.fasciatus,-68.269,2.321
Leporinus.fasciatus,-65.723,1.592
Leporinus.fasciatus,-65.907,2.835
Leporinus.fasciatus,-66.463,2.157
Leporinus.fasciatus,-62.225,-1.766
Leporinus.fasciatus,-61.064,-0.232
Leporinus.fasciatus,-59.81,3.471
Leporinus.fasciatus,-59.675,3.621
Leporinus.fasciatus,-61.85,-1.061
Leporinus.fasciatus,-59.833,3.36
Leporinus.fasciatus,-61.128,1.816
Leporinus.fasciatus,-59.942,3.175
Leporinus.fasciatus,-60.971,2.625
Leporinus.fasciatus,-60.905,2.697
Leporinus.fasciatus,-61.039,2.942
Leporinus.fasciatus,-60.596,3.375
Leporinus.fasciatus,-61.267,1.5
Leporinus.fasciatus,-68.467,0.1
Leporinus.fasciatus,-70.237,1.251
Leporinus.fasciatus,-70.066,1.21
Leporinus.fasciatus,-70.072,1.21
Leporinus.fasciatus,-70.055,1.21
Leporinus.fasciatus,-70.234,1.256
Leporinus.fasciatus,-70.238,1.258
Leporinus.fasciatus,-70.117,1.26
Leporinus.fasciatus,-69.117,0.167
Leporinus.fasciatus,-69.533,1.85
Leporinus.fasciatus,-56.773,-2.231
Leporinus.fasciatus,-55.944,-1.776
Leporinus.fasciatus,-56.713,-2.186
Leporinus.fasciatus,-56.737,-2.153
Leporinus.fasciatus,-56.272,-1.909
Leporinus.fasciatus,-56.272,-1.909
Leporinus.fasciatus,-53.299,-0.929
Leporinus.fasciatus,-53.299,-0.929
Leporinus.fasciatus,-63.183,-5.628
Leporinus.fasciatus,-62.064,-4.505
Leporinus.fasciatus,-63.016,-5.042
Leporinus.fasciatus,-63.522,-6.56
Leporinus.fasciatus,-63.183,-5.628
Leporinus.fasciatus,-63.188,-5.624
Leporinus.fasciatus,-62.919,-5.181
Leporinus.fasciatus,-62.217,-4.083
Leporinus.fasciatus,-61.304,-3.906
Leporinus.fasciatus,-63.239,-6.355
Leporinus.fasciatus,-63.24,-6.355
Leporinus.fasciatus,-62.122,-4.706
Leporinus.fasciatus,-64.557,-6.533
Leporinus.fasciatus,-64.557,-6.533
Leporinus.fasciatus,-68.844,-9.096
Leporinus.fasciatus,-68.844,-9.096
Leporinus.fasciatus,-67.975,-3.125
Leporinus.fasciatus,-67.979,-3.154
Leporinus.fasciatus,-67.94,-3.102
Leporinus.fasciatus,-73.799,-1.525
Leporinus.fasciatus,-70.31,-2.64
Leporinus.fasciatus,-72.792,-1.44
Leporinus.fasciatus,-72.543,-1.712
Leporinus.fasciatus,-70.001,-3.013
Leporinus.fasciatus,-70.143,-3.535
Leporinus.fasciatus,-67.95,-3.1
Leporinus.fasciatus,-67.967,-3.117
Leporinus.fasciatus,-70.528,-2.718
Leporinus.fasciatus,-67.95,-3.1
Leporinus.fasciatus,-67.95,-3.1
Leporinus.fasciatus,-60.075,-3.242
Leporinus.fasciatus,-60.283,-3.4
Leporinus.fasciatus,-61.469,-3.648
Leporinus.fasciatus,-60.617,-3.3
Leporinus.fasciatus,-59.926,-3.196
Leporinus.fasciatus,-60.682,-3.265
Leporinus.fasciatus,-60.267,-3.417
Leporinus.fasciatus,-59.946,-3.24
Leporinus.fasciatus,-60.267,-3.417
Leporinus.fasciatus,-60.459,-3.428
Leporinus.fasciatus,-61.404,-3.58
Leporinus.fasciatus,-60.303,-3.391
Leporinus.fasciatus,-60.222,-3.278
Leporinus.fasciatus,-59.912,-3.169
Leporinus.fasciatus,-59.913,-3.168
Leporinus.fasciatus,-59.95,-3.233
Leporinus.fasciatus,-60.823,-3.611
Leporinus.fasciatus,-60.333,-3.333
Leporinus.fasciatus,-59.967,-3.25
Leporinus.fasciatus,-60.283,-3.417
Leporinus.fasciatus,-60.75,-3.217
Leporinus.fasciatus,-60.067,-3.233
Leporinus.fasciatus,-59.912,-3.169
Leporinus.fasciatus,-60.283,-3.417
Leporinus.fasciatus,-60.75,-3.217
Leporinus.fasciatus,-60.283,-3.417
Leporinus.fasciatus,-60.75,-3.217
Leporinus.fasciatus,-60.067,-3.217
Leporinus.fasciatus,-61.491,-3.658
Leporinus.fasciatus,-61.964,-3.964
Leporinus.fasciatus,-62.854,-3.915
Leporinus.fasciatus,-62.057,-3.837
Leporinus.fasciatus,-62.587,-3.892
Leporinus.fasciatus,-62.067,-3.85
Leporinus.fasciatus,-61.74,-3.873
Leporinus.fasciatus,-62.067,-3.85
Leporinus.fasciatus,-62.067,-3.85
Leporinus.fasciatus,-64.661,-2.738
Leporinus.fasciatus,-64.66,-2.738
Leporinus.fasciatus,-64.659,-2.738
Leporinus.fasciatus,-63.469,-3.853
Leporinus.fasciatus,-63.427,-3.899
Leporinus.fasciatus,-64.7,-2.293
Leporinus.fasciatus,-63.697,-3.608
Leporinus.fasciatus,-63.333,-3.917
Leporinus.fasciatus,-64.383,-3
Leporinus.fasciatus,-64.7,-2.5
Leporinus.fasciatus,-64.5,-2.75
Leporinus.fasciatus,-64.617,-2.483
Leporinus.fasciatus,-64.717,-2.45
Leporinus.fasciatus,-64.717,-2.45
Leporinus.fasciatus,-63.333,-3.917
Leporinus.fasciatus,-64.383,-3
Leporinus.fasciatus,-64.7,-2.5
Leporinus.fasciatus,-64.5,-2.75
Leporinus.fasciatus,-64.617,-2.483
Leporinus.fasciatus,-64.5,-2.75
Leporinus.fasciatus,-64.617,-2.483
Leporinus.fasciatus,-63.333,-3.917
Leporinus.fasciatus,-64.383,-3
Leporinus.fasciatus,-64.7,-2.5
Leporinus.fasciatus,-64.834,-3.202
Leporinus.fasciatus,-65.604,-2.711
Leporinus.fasciatus,-65,-3
Leporinus.fasciatus,-64.684,-3.312
Leporinus.fasciatus,-66.155,-2.474
Leporinus.fasciatus,-66.092,-2.514
Leporinus.fasciatus,-66.1,-2.517
Leporinus.fasciatus,-66.1,-2.517
Leporinus.fasciatus,-66.1,-2.517
Leporinus.fasciatus,-66.958,-2.725
Leporinus.fasciatus,-66.95,-2.717
Leporinus.fasciatus,-69.339,-3.959
Leporinus.fasciatus,-68.6,-3.383
Leporinus.fasciatus,-69.913,-4.006
Leporinus.fasciatus,-69.899,-4
Leporinus.fasciatus,-69.947,-4.211
Leporinus.fasciatus,-70.6,-3.675
Leporinus.fasciatus,-70.45,-3.783
Leporinus.fasciatus,-70.435,-3.789
Leporinus.fasciatus,-70.461,-3.797
Leporinus.fasciatus,-69.95,-4.216
Leporinus.fasciatus,-69.947,-4.225
Leporinus.fasciatus,-71.858,-3.324
Leporinus.fasciatus,-71.86,-3.324
Leporinus.fasciatus,-69.938,-4.253
Leporinus.fasciatus,-73.281,-3.744
Leporinus.fasciatus,-73.251,-3.702
Leporinus.fasciatus,-73.294,-3.662
Leporinus.fasciatus,-73.456,-3.772
Leporinus.fasciatus,-73.24,-3.742
Leporinus.fasciatus,-73.247,-3.748
Leporinus.fasciatus,-73.364,-3.781
Leporinus.fasciatus,-73.545,-3.873
Leporinus.fasciatus,-73.662,-3.912
Leporinus.fasciatus,-73,-4
Leporinus.fasciatus,-73.29,-3.734
Leporinus.fasciatus,-73.303,-3.734
Leporinus.fasciatus,-73.283,-3.752
Leporinus.fasciatus,-73.343,-3.784
Leporinus.fasciatus,-73.343,-3.782
Leporinus.fasciatus,-73.343,-3.782
Leporinus.fasciatus,-73.235,-3.709
Leporinus.fasciatus,-73.238,-3.772
Leporinus.fasciatus,-73.347,-3.786
Leporinus.fasciatus,-73.385,-3.836
Leporinus.fasciatus,-73,-4
Leporinus.fasciatus,-54.74,-2.414
Leporinus.fasciatus,-54.895,-2.437
Leporinus.fasciatus,-54.971,-2.485
Leporinus.fasciatus,-54.891,-2.436
Leporinus.fasciatus,-56.264,-4.561
Leporinus.fasciatus,-55.39,-3.742
Leporinus.fasciatus,-54.891,-2.436
Leporinus.fasciatus,-54.96,-2.494
Leporinus.fasciatus,-55.213,-3.361
Leporinus.fasciatus,-55.332,-3.606
Leporinus.fasciatus,-55.984,-4.276
Leporinus.fasciatus,-56.326,-4.615
Leporinus.fasciatus,-55.174,-2.89
Leporinus.fasciatus,-55.167,-4.2
Leporinus.fasciatus,-56.267,-4.517
Leporinus.fasciatus,-56.25,-4.45
Leporinus.fasciatus,-56.4,-4.667
Leporinus.fasciatus,-56.244,-4.371
Leporinus.fasciatus,-56.25,-4.467
Leporinus.fasciatus,-55.356,-3.829
Leporinus.fasciatus,-55.833,-4.2
Leporinus.fasciatus,-56.283,-4.567
Leporinus.fasciatus,-56.25,-4.583
Leporinus.fasciatus,-56.25,-4.458
Leporinus.fasciatus,-56.079,-4.332
Leporinus.fasciatus,-56.327,-2.964
Leporinus.fasciatus,-54.733,-2.417
Leporinus.fasciatus,-55.91,-4.269
Leporinus.fasciatus,-55.844,-3.179
Leporinus.fasciatus,-55.073,-2.902
Leporinus.fasciatus,-56.05,-4.4
Leporinus.fasciatus,-55.983,-4.267
Leporinus.fasciatus,-54.95,-2.517
Leporinus.fasciatus,-54.911,-2.36
Leporinus.fasciatus,-55.073,-2.902
Leporinus.fasciatus,-55.983,-4.267
Leporinus.fasciatus,-54.712,-2.416
Leporinus.fasciatus,-55.959,-4.34
Leporinus.fasciatus,-54.799,-2.407
Leporinus.fasciatus,-55.174,-2.881
Leporinus.fasciatus,-55.042,-2.836
Leporinus.fasciatus,-54.778,-2.432
Leporinus.fasciatus,-55.305,-3.301
Leporinus.fasciatus,-55.425,-4.173
Leporinus.fasciatus,-54.733,-2.417
Leporinus.fasciatus,-56.25,-4.467
Leporinus.fasciatus,-56.283,-4.567
Leporinus.fasciatus,-55.167,-4.2
Leporinus.fasciatus,-56.4,-4.667
Leporinus.fasciatus,-56.267,-4.517
Leporinus.fasciatus,-56.25,-4.583
Leporinus.fasciatus,-54.971,-2.485
Leporinus.fasciatus,-55.959,-4.34
Leporinus.fasciatus,-56.25,-4.45
Leporinus.fasciatus,-55.167,-4.2
Leporinus.fasciatus,-56.283,-4.567
Leporinus.fasciatus,-55.833,-4.2
Leporinus.fasciatus,-56.25,-4.467
Leporinus.fasciatus,-54.733,-2.417
Leporinus.fasciatus,-56.25,-4.583
